"plotID","DBH","species","height","BAL","PC1_cat","plotID_PC1_cat"
"plot_1618",50.5,"PCAB",36,12.6226410940943,"0.26_0.36","plot_1618_0.26_0.36"
"plot_1618",17.4,"PCAB",13.6,40.9521656122027,"0.26_0.36","plot_1618_0.26_0.36"
"plot_1618",61.4,"PCAB",33.6,0,"0.26_0.36","plot_1618_0.26_0.36"
"plot_1542",16.4,"PCAB",16,16.8375409707049,"0.26_0.36","plot_1542_0.26_0.36"
"plot_1542",15,"PCAB",13.6,18.8494169060638,"0.26_0.36","plot_1542_0.26_0.36"
"plot_1542",16.8,"PCAB",11.4,15.7291870825185,"0.26_0.36","plot_1542_0.26_0.36"
"plot_1542",25.1,"PCAB",17.5,2.71626027820191,"0.26_0.36","plot_1542_0.26_0.36"
"plot_1542",15.6,"PCAB",14,17.8937444208418,"0.26_0.36","plot_1542_0.26_0.36"
"plot_946",42.1,"PCAB",21.3,7.37049837856865,"0.26_0.36","plot_946_0.26_0.36"
"plot_946",30.3,"PCAB",19.2,14.7899848680218,"0.26_0.36","plot_946_0.26_0.36"
"plot_946",28.6,"PCAB",14,3.99777089947262,"0.26_0.36","plot_946_0.26_0.36"
"plot_2108",12.6,"PCAB",10.9,38.0534502327902,"0.26_0.36","plot_2108_0.26_0.36"
"plot_2108",49.8,"PCAB",25.6,3.37128234647538,"0.26_0.36","plot_2108_0.26_0.36"
"plot_2108",27.8,"PCAB",15.8,6.62413984459956,"0.26_0.36","plot_2108_0.26_0.36"
"plot_2108",36.8,"PCAB",26.9,22.3860030250071,"0.26_0.36","plot_2108_0.26_0.36"
"plot_2108",43.5,"PCAB",26.3,9.65907542759998,"0.26_0.36","plot_2108_0.26_0.36"
"plot_952",52.3,"PCAB",31.8,13.5113782564602,"0.26_0.36","plot_952_0.26_0.36"
"plot_364",37.5,"PCAB",20,13.2666126102088,"0.26_0.36","plot_364_0.26_0.36"
"plot_364",21.7,"PCAB",14.1,11.4174319043977,"0.26_0.36","plot_364_0.26_0.36"
"plot_364",22.3,"PCAB",20.8,9.46457864101808,"0.26_0.36","plot_364_0.26_0.36"
"plot_628",43.9,"PCAB",25.1,32.3712750836475,"0.26_0.36","plot_628_0.26_0.36"
"plot_628",55.4,"PCAB",27.6,4.39707101711525,"0.26_0.36","plot_628_0.26_0.36"
"plot_628",13.8,"PCAB",11.3,28.6556922857663,"0.26_0.36","plot_628_0.26_0.36"
"plot_628",28.4,"PCAB",20,11.7016644366784,"0.26_0.36","plot_628_0.26_0.36"
"plot_488",13.9,"PCAB",9.3,34.7515385325261,"0.26_0.36","plot_488_0.26_0.36"
"plot_488",36.9,"PCAB",24.1,19.9849849191519,"0.26_0.36","plot_488_0.26_0.36"
"plot_488",16.4,"PCAB",8.7,33.6953350823892,"0.26_0.36","plot_488_0.26_0.36"
"plot_786",17.8,"PCAB",13.4,20.0016887280211,"0.26_0.36","plot_786_0.26_0.36"
"plot_2230",49.4,"PCAB",27.9,0,"0.26_0.36","plot_2230_0.26_0.36"
"plot_2230",39.6,"PCAB",25.7,10.0973210054312,"0.26_0.36","plot_2230_0.26_0.36"
"plot_2230",40.4,"PCAB",23.6,7.95655557659198,"0.26_0.36","plot_2230_0.26_0.36"
"plot_2230",11.9,"PCAB",10.9,32.1544831208614,"0.26_0.36","plot_2230_0.26_0.36"
"plot_2230",25.2,"PCAB",22.7,3.20081261758776,"0.26_0.36","plot_2230_0.26_0.36"
"plot_2232",85.9,"PCAB",35.7,0,"0.19_0.26","plot_2232_0.19_0.26"
"plot_2232",22.9,"PCAB",23.6,28.2507656542209,"0.19_0.26","plot_2232_0.19_0.26"
"plot_2232",43.9,"PCAB",27.4,21.0458453091588,"0.19_0.26","plot_2232_0.19_0.26"
"plot_2232",68.2,"PCAB",35,9.67815738283807,"0.19_0.26","plot_2232_0.19_0.26"
"plot_776",14.6,"PCAB",9.8,5.98626553150718,"0.19_0.26","plot_776_0.19_0.26"
"plot_776",17.2,"PCAB",10.5,4.82450456820967,"0.19_0.26","plot_776_0.19_0.26"
"plot_776",17.5,"PCAB",12.1,2.43292789075628,"0.19_0.26","plot_776_0.19_0.26"
"plot_776",17.4,"PCAB",12.2,3.63556882845862,"0.19_0.26","plot_776_0.19_0.26"
"plot_776",10.8,"PCAB",8,11.2529296307555,"0.19_0.26","plot_776_0.19_0.26"
"plot_620",12.7,"PCAB",9.4,19.9660455529503,"0.19_0.26","plot_620_0.19_0.26"
"plot_620",13.4,"PCAB",9,18.5682184454282,"0.19_0.26","plot_620_0.19_0.26"
"plot_620",11.4,"PCAB",8.9,22.325996249129,"0.19_0.26","plot_620_0.19_0.26"
"plot_620",11.3,"PCAB",9.4,22.8363479757047,"0.19_0.26","plot_620_0.19_0.26"
"plot_620",11.4,"PCAB",10,22.325996249129,"0.19_0.26","plot_620_0.19_0.26"
"plot_476",16,"PCAB",8.5,8.73551975823488,"0.19_0.26","plot_476_0.19_0.26"
"plot_476",12.1,"PCAB",6,13.447084070548,"0.19_0.26","plot_476_0.19_0.26"
"plot_476",14.5,"PCAB",9.1,10.6481213657403,"0.19_0.26","plot_476_0.19_0.26"
"plot_1632",39.2,"PCAB",23.9,19.9863270860733,"0.19_0.26","plot_1632_0.19_0.26"
"plot_1632",18.1,"PCAB",18.3,26.552481926747,"0.19_0.26","plot_1632_0.19_0.26"
"plot_1632",27.1,"PCAB",20.5,9.62540792160926,"0.19_0.26","plot_1632_0.19_0.26"
"plot_1632",42.4,"PCAB",24.2,17.6283582243502,"0.19_0.26","plot_1632_0.19_0.26"
"plot_1632",42.8,"PCAB",24.4,15.2256895257148,"0.19_0.26","plot_1632_0.19_0.26"
"plot_2098",35.9,"PCAB",26.6,7.33230030327236,"0.19_0.26","plot_2098_0.19_0.26"
"plot_2098",14.1,"PCAB",12.4,22.2885706914663,"0.19_0.26","plot_2098_0.19_0.26"
"plot_2098",40.4,"PCAB",28.6,3.14508767541691,"0.19_0.26","plot_2098_0.19_0.26"
"plot_2098",44,"PCAB",32.9,26.9396761134486,"0.19_0.26","plot_2098_0.19_0.26"
"plot_2098",23.8,"PCAB",18.5,26.9396761134486,"0.19_0.26","plot_2098_0.19_0.26"
"plot_2228",38.5,"PCAB",28.1,26.6560324334409,"0.19_0.26","plot_2228_0.19_0.26"
"plot_2228",45.2,"PCAB",28.9,7.75114913828159,"0.19_0.26","plot_2228_0.19_0.26"
"plot_2228",13,"PCAB",12.7,51.3810971552942,"0.19_0.26","plot_2228_0.19_0.26"
"plot_2228",23.8,"PCAB",19.7,52.2450547699855,"0.19_0.26","plot_2228_0.19_0.26"
"plot_2228",52.2,"PCAB",26.8,0,"0.19_0.26","plot_2228_0.19_0.26"
"plot_870",46.7,"PCAB",29.5,39.4180478508774,"0.19_0.26","plot_870_0.19_0.26"
"plot_2118",33.1,"PCAB",22.3,41.1482767847095,"0.19_0.26","plot_2118_0.19_0.26"
"plot_2118",21.7,"PCAB",19.6,24.9554089262984,"0.19_0.26","plot_2118_0.19_0.26"
"plot_2118",46,"PCAB",25.8,13.3188683701521,"0.19_0.26","plot_2118_0.19_0.26"
"plot_2118",54.4,"PCAB",27.3,0,"0.19_0.26","plot_2118_0.19_0.26"
"plot_2118",48.1,"PCAB",25.8,10.2843029453061,"0.19_0.26","plot_2118_0.19_0.26"
"plot_624",23,"PCAB",15.6,12.6989499869509,"0.19_0.26","plot_624_0.19_0.26"
"plot_624",40.7,"PCAB",21.6,10.5262729667949,"0.19_0.26","plot_624_0.19_0.26"
"plot_624",10.1,"PCAB",6.9,32.9436541014163,"0.19_0.26","plot_624_0.19_0.26"
"plot_624",33.9,"PCAB",20.7,28.9592700387495,"0.19_0.26","plot_624_0.19_0.26"
"plot_624",14.2,"PCAB",9.5,31.8456478340326,"0.19_0.26","plot_624_0.19_0.26"
"plot_556",51,"PCAB",28.7,3.51937765248413,"0.19_0.26","plot_556_0.19_0.26"
"plot_556",11.4,"PCAB",7,46.7881539623333,"0.19_0.26","plot_556_0.19_0.26"
"plot_2410",21.9,"PCAB",17.2,10.9233706709077,"0.19_0.26","plot_2410_0.19_0.26"
"plot_2410",19.9,"PCAB",13.3,21.5883587763663,"0.19_0.26","plot_2410_0.19_0.26"
"plot_2410",10.4,"PCAB",7.7,29.5251143867192,"0.19_0.26","plot_2410_0.19_0.26"
"plot_626",39.7,"PCAB",22.6,18.8553527883032,"0.19_0.26","plot_626_0.19_0.26"
"plot_626",44.5,"PCAB",27,11.6700938652441,"0.19_0.26","plot_626_0.19_0.26"
"plot_626",45,"PCAB",27.7,9.01407362617477,"0.19_0.26","plot_626_0.19_0.26"
"plot_626",66.5,"PCAB",34.1,0,"0.19_0.26","plot_626_0.19_0.26"
"plot_626",12,"PCAB",11.2,27.1854727518691,"0.19_0.26","plot_626_0.19_0.26"
"plot_626",24.8,"PCAB",15.1,14.2674193360673,"0.19_0.26","plot_626_0.19_0.26"
"plot_548",26.1,"PCAB",12.4,3.41746375848315,"0.03_0.19","plot_548_0.03_0.19"
"plot_548",17,"PCAB",8.6,11.5795391848803,"0.03_0.19","plot_548_0.03_0.19"
"plot_548",33.9,"PCAB",18.6,13.7804015533067,"0.03_0.19","plot_548_0.03_0.19"
"plot_2044",10.4,"PCAB",12.8,69.5431709344353,"0.03_0.19","plot_2044_0.03_0.19"
"plot_2044",33.3,"PCAB",28.1,50.5458567212397,"0.03_0.19","plot_2044_0.03_0.19"
"plot_2180",71.4,"PCAB",43.2,22.1163985335197,"0.03_0.19","plot_2180_0.03_0.19"
"plot_2180",71.4,"PCAB",43.2,22.1163985335197,"0.03_0.19","plot_2180_0.03_0.19"
"plot_2180",80.4,"PCAB",45.4,0,"0.03_0.19","plot_2180_0.03_0.19"
"plot_2180",55,"PCAB",40.6,39.8659063095295,"0.03_0.19","plot_2180_0.03_0.19"
"plot_2180",72.8,"PCAB",43.4,8.47848878448511,"0.03_0.19","plot_2180_0.03_0.19"
"plot_2180",67.2,"PCAB",41.5,28.8029589967127,"0.03_0.19","plot_2180_0.03_0.19"
"plot_2166",38.9,"PCAB",27.8,34.9637717302126,"0.03_0.19","plot_2166_0.03_0.19"
"plot_2166",37.1,"PCAB",28.3,41.1403697494296,"0.03_0.19","plot_2166_0.03_0.19"
"plot_2166",55,"PCAB",32.6,10.0539088288077,"0.03_0.19","plot_2166_0.03_0.19"
"plot_350",23,"PCAB",14,6.620927251952,"0.03_0.19","plot_350_0.03_0.19"
"plot_350",12.3,"PCAB",6.7,23.1189903515939,"0.03_0.19","plot_350_0.03_0.19"
"plot_350",10.1,"PCAB",7.9,25.6373891974819,"0.03_0.19","plot_350_0.03_0.19"
"plot_350",10.9,"PCAB",6.5,24.9752592758297,"0.03_0.19","plot_350_0.03_0.19"
"plot_2344",25.6,"PCAB",19.3,0,"0.03_0.19","plot_2344_0.03_0.19"
"plot_2344",24.9,"PCAB",17.4,5.08984725364305,"0.03_0.19","plot_2344_0.03_0.19"
"plot_2344",19.4,"PCAB",18.9,25.5030969107657,"0.03_0.19","plot_2344_0.03_0.19"
"plot_2344",32.4,"PCAB",21.7,31.1362851271212,"0.03_0.19","plot_2344_0.03_0.19"
"plot_2344",34.8,"PCAB",22.9,29.6536356070007,"0.03_0.19","plot_2344_0.03_0.19"
"plot_868",16.2,"PCAB",12.1,19.1442403754983,"0.03_0.19","plot_868_0.03_0.19"
"plot_868",48,"PCAB",30.5,14.2974428301993,"0.03_0.19","plot_868_0.03_0.19"
"plot_868",57.8,"PCAB",28.5,0,"0.03_0.19","plot_868_0.03_0.19"
"plot_868",50.2,"PCAB",27.4,7.86922055745925,"0.03_0.19","plot_868_0.03_0.19"
"plot_2290",90,"PCAB",43.6,0,"0.03_0.19","plot_2290_0.03_0.19"
"plot_348",36.4,"PCAB",24.6,31.9675895775498,"0.03_0.19","plot_348_0.03_0.19"
"plot_348",55.1,"PCAB",29.6,0,"0.03_0.19","plot_348_0.03_0.19"
"plot_348",24.3,"PCAB",23.5,19.2181754809459,"0.03_0.19","plot_348_0.03_0.19"
"plot_348",31,"PCAB",26.9,41.9849469183108,"0.03_0.19","plot_348_0.03_0.19"
"plot_492",54.7,"PCAB",27.8,0,"0.03_0.19","plot_492_0.03_0.19"
"plot_492",10.5,"PCAB",7.6,23.3049157345894,"0.03_0.19","plot_492_0.03_0.19"
"plot_492",11,"PCAB",6.1,22.8467144460634,"0.03_0.19","plot_492_0.03_0.19"
"plot_492",11.5,"PCAB",7.4,22.5870421782901,"0.03_0.19","plot_492_0.03_0.19"
"plot_492",14.5,"PCAB",9.6,21.0896216749106,"0.03_0.19","plot_492_0.03_0.19"
"plot_2348",58.8,"PCAB",32.4,0,"0.03_0.19","plot_2348_0.03_0.19"
"plot_2348",32.2,"PCAB",22.6,46.9392625269358,"0.03_0.19","plot_2348_0.03_0.19"
"plot_2348",46.5,"PCAB",27.3,14.4063184149808,"0.03_0.19","plot_2348_0.03_0.19"
"plot_2348",15.2,"PCAB",11,51.8308729279428,"0.03_0.19","plot_2348_0.03_0.19"
"plot_2348",25.4,"PCAB",19.7,22.6150604723711,"0.03_0.19","plot_2348_0.03_0.19"
"plot_780",15,"PCAB",10.3,9.02582930880487,"0.03_0.19","plot_780_0.03_0.19"
"plot_1926",49,"PCAB",31.5,0,"0.03_0.19","plot_1926_0.03_0.19"
"plot_1926",30.6,"PCAB",22.6,29.8473477415475,"0.03_0.19","plot_1926_0.03_0.19"
"plot_1926",22.2,"PCAB",19.3,15.830274109333,"0.03_0.19","plot_1926_0.03_0.19"
"plot_1926",50.4,"PCAB",34.6,21.2788472617189,"0.03_0.19","plot_1926_0.03_0.19"
"plot_1926",56.6,"PCAB",31.5,13.7293555421545,"0.03_0.19","plot_1926_0.03_0.19"
"plot_1726",62.3,"PCAB",42.1,0,"0.03_0.19","plot_1726_0.03_0.19"
"plot_1726",26.3,"PCAB",25.4,8.37061992306942,"0.03_0.19","plot_1726_0.03_0.19"
"plot_2168",44.3,"PCAB",32.7,16.3134205860064,"-0.07_0.03","plot_2168_-0.07_0.03"
"plot_2168",30,"PCAB",25,30.7208997409329,"-0.07_0.03","plot_2168_-0.07_0.03"
"plot_2168",52.1,"PCAB",37.2,9.50030239794039,"-0.07_0.03","plot_2168_-0.07_0.03"
"plot_1460",39.5,"PCAB",27.7,45.1885469139804,"-0.07_0.03","plot_1460_-0.07_0.03"
"plot_2286",39.5,"PCAB",30.2,22.5091157186461,"-0.07_0.03","plot_2286_-0.07_0.03"
"plot_2286",64.7,"PCAB",30.2,0,"-0.07_0.03","plot_2286_-0.07_0.03"
"plot_2286",60.2,"PCAB",29.4,10.9641171276248,"-0.07_0.03","plot_2286_-0.07_0.03"
"plot_2286",64.6,"PCAB",31.4,5.49053815435343,"-0.07_0.03","plot_2286_-0.07_0.03"
"plot_2286",45.1,"PCAB",31.4,27.6463835069793,"-0.07_0.03","plot_2286_-0.07_0.03"
"plot_2286",56.5,"PCAB",28.9,20.415614333913,"-0.07_0.03","plot_2286_-0.07_0.03"
"plot_2286",49,"PCAB",30.5,24.5555629176623,"-0.07_0.03","plot_2286_-0.07_0.03"
"plot_2286",10.9,"PCAB",9.5,31.6124028792808,"-0.07_0.03","plot_2286_-0.07_0.03"
"plot_2174",45.1,"PCAB",34.5,42.8913822428907,"-0.07_0.03","plot_2174_-0.07_0.03"
"plot_2174",22.3,"PCAB",15.1,50.1694152244437,"-0.07_0.03","plot_2174_-0.07_0.03"
"plot_2174",14.7,"PCAB",10.4,55.8435546508175,"-0.07_0.03","plot_2174_-0.07_0.03"
"plot_2174",51.4,"PCAB",36.4,33.1149062046844,"-0.07_0.03","plot_2174_-0.07_0.03"
"plot_2174",58,"PCAB",39.5,24.6187368509042,"-0.07_0.03","plot_2174_-0.07_0.03"
"plot_2174",67.7,"PCAB",39.3,8.79780143989322,"-0.07_0.03","plot_2174_-0.07_0.03"
"plot_2174",61.5,"PCAB",36.8,14.8093130455841,"-0.07_0.03","plot_2174_-0.07_0.03"
"plot_2174",60.8,"PCAB",39.3,19.7701686254458,"-0.07_0.03","plot_2174_-0.07_0.03"
"plot_434",18,"PCAB",12.5,21.2741026714138,"-0.07_0.03","plot_434_-0.07_0.03"
"plot_434",36.2,"PCAB",22.9,16.6019204221283,"-0.07_0.03","plot_434_-0.07_0.03"
"plot_434",30.7,"PCAB",23,22.5464476961177,"-0.07_0.03","plot_434_-0.07_0.03"
"plot_434",39.9,"PCAB",22.8,8.7151828152715,"-0.07_0.03","plot_434_-0.07_0.03"
"plot_1734",66.9,"PCAB",37.9,6.19041588253485,"-0.07_0.03","plot_1734_-0.07_0.03"
"plot_1734",48.4,"PCAB",36.8,25.3085938409984,"-0.07_0.03","plot_1734_-0.07_0.03"
"plot_1734",68.7,"PCAB",39.8,0,"-0.07_0.03","plot_1734_-0.07_0.03"
"plot_1734",51.4,"PCAB",37.7,15.6346336259456,"-0.07_0.03","plot_1734_-0.07_0.03"
"plot_1734",35.6,"PCAB",29.4,32.3193855155978,"-0.07_0.03","plot_1734_-0.07_0.03"
"plot_1734",52.2,"PCAB",35.5,12.0606927922539,"-0.07_0.03","plot_1734_-0.07_0.03"
"plot_1734",13.3,"PCAB",10.2,38.5113097553055,"-0.07_0.03","plot_1734_-0.07_0.03"
"plot_2408",36.6,"PCAB",25.5,37.0105599491114,"-0.07_0.03","plot_2408_-0.07_0.03"
"plot_2408",47.6,"PCAB",30.1,25.8989517222849,"-0.07_0.03","plot_2408_-0.07_0.03"
"plot_2408",50.3,"PCAB",37.4,3.93883210801715,"-0.07_0.03","plot_2408_-0.07_0.03"
"plot_2408",54.8,"PCAB",35.4,0,"-0.07_0.03","plot_2408_-0.07_0.03"
"plot_2408",11.3,"PCAB",10,38.7675468485917,"-0.07_0.03","plot_2408_-0.07_0.03"
"plot_2102",25.3,"PCAB",21.1,9.10068340864342,"-0.07_0.03","plot_2102_-0.07_0.03"
"plot_2102",19.7,"PCAB",18,16.8000201442449,"-0.07_0.03","plot_2102_-0.07_0.03"
"plot_2102",21.6,"PCAB",21.6,11.6143109606888,"-0.07_0.03","plot_2102_-0.07_0.03"
"plot_2102",14,"PCAB",16.7,26.2832028257187,"-0.07_0.03","plot_2102_-0.07_0.03"
"plot_2102",30.3,"PCAB",22.4,29.0215120578005,"-0.07_0.03","plot_2102_-0.07_0.03"
"plot_2040",24.2,"PCAB",24,49.8953458229371,"-0.07_0.03","plot_2040_-0.07_0.03"
"plot_2040",43.2,"PCAB",32.5,47.4475575706109,"-0.07_0.03","plot_2040_-0.07_0.03"
"plot_2040",39.2,"PCAB",33.7,56.5150349732244,"-0.07_0.03","plot_2040_-0.07_0.03"
"plot_2040",54.1,"PCAB",35.2,21.9164428370031,"-0.07_0.03","plot_2040_-0.07_0.03"
"plot_2040",15.9,"PCAB",14.9,73.4835759593543,"-0.07_0.03","plot_2040_-0.07_0.03"
"plot_2024",19.5,"PCAB",16.4,27.645157147017,"-0.07_0.03","plot_2024_-0.07_0.03"
"plot_2024",43.4,"PCAB",28.6,20.3802138468747,"-0.07_0.03","plot_2024_-0.07_0.03"
"plot_2024",48.8,"PCAB",30.1,14.4571182038088,"-0.07_0.03","plot_2024_-0.07_0.03"
"plot_2024",54.3,"PCAB",32.4,3.93883210801715,"-0.07_0.03","plot_2024_-0.07_0.03"
"plot_2024",33.5,"PCAB",28.4,29.1383954051764,"-0.07_0.03","plot_2024_-0.07_0.03"
"plot_1842",18.2,"PCAB",14.9,47.8698979716953,"-0.17_-0.07","plot_1842_-0.17_-0.07"
"plot_1842",13.3,"PCAB",8.7,53.7236471980832,"-0.17_-0.07","plot_1842_-0.17_-0.07"
"plot_1842",38.6,"PCAB",19,29.2257224917877,"-0.17_-0.07","plot_1842_-0.17_-0.07"
"plot_1842",37.4,"PCAB",17.8,31.1799762771723,"-0.17_-0.07","plot_1842_-0.17_-0.07"
"plot_1842",25.4,"PCAB",17.3,8.94063300741088,"-0.17_-0.07","plot_1842_-0.17_-0.07"
"plot_2406",66.8,"PCAB",34.4,52.5843979845335,"-0.17_-0.07","plot_2406_-0.17_-0.07"
"plot_2406",78.2,"PCAB",37.4,0,"-0.17_-0.07","plot_2406_-0.17_-0.07"
"plot_2406",52.2,"PCAB",30.5,14.1809656907535,"-0.17_-0.07","plot_2406_-0.17_-0.07"
"plot_2406",59.5,"PCAB",30.9,8.98141975505372,"-0.17_-0.07","plot_2406_-0.17_-0.07"
"plot_2406",46.4,"PCAB",28.8,22.0480721919764,"-0.17_-0.07","plot_2406_-0.17_-0.07"
"plot_2406",51.3,"PCAB",35,18.1829233907556,"-0.17_-0.07","plot_2406_-0.17_-0.07"
"plot_1844",14,"PCAB",8.4,22.7574542589525,"-0.17_-0.07","plot_1844_-0.17_-0.07"
"plot_1844",26.9,"PCAB",15.1,0,"-0.17_-0.07","plot_1844_-0.17_-0.07"
"plot_1844",30.6,"PCAB",19.8,16.4734138887924,"-0.17_-0.07","plot_1844_-0.17_-0.07"
"plot_1844",25.1,"PCAB",19.2,2.84160982508014,"-0.17_-0.07","plot_1844_-0.17_-0.07"
"plot_1458",11.5,"PCAB",6.4,30.9262965581158,"-0.17_-0.07","plot_1458_-0.17_-0.07"
"plot_442",43.1,"PCAB",26.2,28.5691059474328,"-0.17_-0.07","plot_442_-0.17_-0.07"
"plot_442",59.2,"PCAB",30.3,0,"-0.17_-0.07","plot_442_-0.17_-0.07"
"plot_442",31.4,"PCAB",24.4,31.0055749628884,"-0.17_-0.07","plot_442_-0.17_-0.07"
"plot_442",29.3,"PCAB",24.1,8.03741043255816,"-0.17_-0.07","plot_442_-0.17_-0.07"
"plot_442",48.6,"PCAB",28.7,17.6302070516268,"-0.17_-0.07","plot_442_-0.17_-0.07"
"plot_442",61.5,"PCAB",30.3,26.088678157502,"-0.17_-0.07","plot_442_-0.17_-0.07"
"plot_1432",24.2,"PCAB",19,28.0273486223071,"-0.17_-0.07","plot_1432_-0.17_-0.07"
"plot_1432",35.5,"PCAB",20.8,42.5538648434532,"-0.17_-0.07","plot_1432_-0.17_-0.07"
"plot_1432",22.8,"PCAB",18.5,36.7824086941482,"-0.17_-0.07","plot_1432_-0.17_-0.07"
"plot_1432",42.9,"PCAB",27.3,23.2665799004553,"-0.17_-0.07","plot_1432_-0.17_-0.07"
"plot_1432",43.1,"PCAB",29.6,20.8301108849997,"-0.17_-0.07","plot_1432_-0.17_-0.07"
"plot_424",20.4,"PCAB",13.5,7.26391042301765,"-0.17_-0.07","plot_424_-0.17_-0.07"
"plot_424",14.5,"PCAB",9.1,15.2912842131758,"-0.17_-0.07","plot_424_-0.17_-0.07"
"plot_2036",61,"PCAB",34.9,5.52453521341352,"-0.17_-0.07","plot_2036_-0.17_-0.07"
"plot_2036",49,"PCAB",31.7,22.1199923584357,"-0.17_-0.07","plot_2036_-0.17_-0.07"
"plot_2036",53.1,"PCAB",34.1,14.8478089438639,"-0.17_-0.07","plot_2036_-0.17_-0.07"
"plot_2036",52.2,"PCAB",34.8,18.5460515247441,"-0.17_-0.07","plot_2036_-0.17_-0.07"
"plot_2036",48.2,"PCAB",36.1,25.2691798122656,"-0.17_-0.07","plot_2036_-0.17_-0.07"
"plot_2036",33.6,"PCAB",28.8,28.3163760889152,"-0.17_-0.07","plot_2036_-0.17_-0.07"
"plot_1830",59.2,"PCAB",37.5,4.59673815834662,"-0.17_-0.07","plot_1830_-0.17_-0.07"
"plot_1830",47,"PCAB",34.3,18.8833333047325,"-0.17_-0.07","plot_1830_-0.17_-0.07"
"plot_1830",39.8,"PCAB",32.6,24.508010318271,"-0.17_-0.07","plot_1830_-0.17_-0.07"
"plot_1830",55.4,"PCAB",34.8,28.430119335894,"-0.17_-0.07","plot_1830_-0.17_-0.07"
"plot_1830",48.4,"PCAB",35.4,12.8639126609964,"-0.17_-0.07","plot_1830_-0.17_-0.07"
"plot_1364",36.7,"PCAB",22,18.4856864502239,"-0.17_-0.07","plot_1364_-0.17_-0.07"
"plot_1364",15.8,"PCAB",11.2,21.4688091593053,"-0.17_-0.07","plot_1364_-0.17_-0.07"
"plot_2100",36.4,"PCAB",26.7,34.340983659202,"-0.17_-0.07","plot_2100_-0.17_-0.07"
"plot_2100",47.3,"PCAB",31.2,0,"-0.17_-0.07","plot_2100_-0.17_-0.07"
"plot_2100",41.5,"PCAB",30.8,13.3483678466295,"-0.17_-0.07","plot_2100_-0.17_-0.07"
"plot_2100",17.2,"PCAB",17.4,58.4200650282754,"-0.17_-0.07","plot_2100_-0.17_-0.07"
"plot_2100",27.4,"PCAB",26.6,4.95520094870468,"-0.17_-0.07","plot_2100_-0.17_-0.07"
"plot_1428",37.7,"PCAB",25.8,0,"-0.17_-0.07","plot_1428_-0.17_-0.07"
"plot_1428",34.6,"PCAB",27.9,7.30433109657654,"-0.17_-0.07","plot_1428_-0.17_-0.07"
"plot_2234",50.3,"PCAB",30.9,20.754155264237,"-0.17_-0.07","plot_2234_-0.17_-0.07"
"plot_2234",46.4,"PCAB",31.2,27.170641096602,"-0.17_-0.07","plot_2234_-0.17_-0.07"
"plot_2234",57.5,"PCAB",32.1,4.64344476610625,"-0.17_-0.07","plot_2234_-0.17_-0.07"
"plot_2234",12.6,"PCAB",9.9,46.9643327112008,"-0.17_-0.07","plot_2234_-0.17_-0.07"
"plot_2234",37.2,"PCAB",29.5,42.406189646922,"-0.17_-0.07","plot_2234_-0.17_-0.07"
"plot_2220",41.6,"PCAB",30.1,5.32401552247578,"-0.28_-0.17","plot_2220_-0.28_-0.17"
"plot_2220",38.8,"PCAB",28.8,11.8976096545532,"-0.28_-0.17","plot_2220_-0.28_-0.17"
"plot_2220",41.2,"PCAB",28.2,7.59384386070975,"-0.28_-0.17","plot_2220_-0.28_-0.17"
"plot_2220",45.3,"PCAB",32,0,"-0.28_-0.17","plot_2220_-0.28_-0.17"
"plot_2220",30.2,"PCAB",29,17.5575297613379,"-0.28_-0.17","plot_2220_-0.28_-0.17"
"plot_42",34.2,"PCAB",17.2,32.2923426074959,"-0.28_-0.17","plot_42_-0.28_-0.17"
"plot_42",41.9,"PCAB",27.6,23.2988875680659,"-0.28_-0.17","plot_42_-0.28_-0.17"
"plot_42",53,"PCAB",33.7,7.73834447786446,"-0.28_-0.17","plot_42_-0.28_-0.17"
"plot_42",41.5,"PCAB",28.4,27.8714001986024,"-0.28_-0.17","plot_42_-0.28_-0.17"
"plot_698",42.5,"PCAB",33.8,27.5933483571685,"-0.28_-0.17","plot_698_-0.28_-0.17"
"plot_698",34.6,"PCAB",31,35.677439872046,"-0.28_-0.17","plot_698_-0.28_-0.17"
"plot_698",57.6,"PCAB",36.8,15.8439542530829,"-0.28_-0.17","plot_698_-0.28_-0.17"
"plot_698",58.5,"PCAB",36,11.3552800490557,"-0.28_-0.17","plot_698_-0.28_-0.17"
"plot_1824",13.6,"PCAB",15.4,39.2302697136144,"-0.28_-0.17","plot_1824_-0.28_-0.17"
"plot_1824",46.4,"PCAB",28.1,4.27640244329087,"-0.28_-0.17","plot_1824_-0.28_-0.17"
"plot_1824",31.4,"PCAB",22.9,29.4597847318684,"-0.28_-0.17","plot_1824_-0.28_-0.17"
"plot_1824",57.1,"PCAB",27.3,0,"-0.28_-0.17","plot_1824_-0.28_-0.17"
"plot_1824",22.3,"PCAB",20.9,18.9989677904888,"-0.28_-0.17","plot_1824_-0.28_-0.17"
"plot_1384",41.4,"PCAB",28.1,19.0225035816319,"-0.28_-0.17","plot_1384_-0.28_-0.17"
"plot_1384",36.1,"PCAB",25.9,34.8019028180725,"-0.28_-0.17","plot_1384_-0.28_-0.17"
"plot_1384",44.8,"PCAB",28.6,49.9035310069766,"-0.28_-0.17","plot_1384_-0.28_-0.17"
"plot_1384",33.5,"PCAB",23.5,39.7068784967057,"-0.28_-0.17","plot_1384_-0.28_-0.17"
